player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Jack Nelson,129927,T,WISCONSIN,13,100.0,1,349,70.6,75.6,68.4,1,13,503,100.0,100.0,97.8,13,18,4,908,0,0,907,908,524,524,0,0,384,1
Jake Majors,123123,C,TEXAS,14,100.0,0,311,70.7,84.4,66.5,1,6,483,100.0,100.0,99.3,4,7,0,908,907,0,0,908,504,504,0,0,404,0
AJ Vaipulu,74652,G,NEW MEX ST,15,100.0,0,242,51.5,53.7,51.5,2,18,466,100.0,100.0,97.9,10,20,0,907,2,556,0,907,492,492,349,0,415,0
Sincere Haynesworth,97644,C,TULANE,14,100.0,1,319,79.5,77.1,78.5,0,7,434,100.0,100.0,98.5,3,10,3,907,907,0,0,907,452,452,0,0,455,0
Christian Jones,77463,T,TEXAS,13,100.0,0,311,75.2,78.1,75.2,2,8,489,100.0,100.0,98.8,8,11,1,907,0,0,0,907,511,511,0,904,396,1
Duke Clemens,100545,C,UCLA,13,100.0,0,324,76.8,81.8,74.9,0,9,490,100.0,100.0,98.9,4,10,1,907,907,0,0,907,507,507,0,0,400,0
Javon Foster,81748,T,MISSOURI,13,100.0,0,229,84.2,80.9,85.8,0,12,424,100.0,100.0,98.3,10,13,1,904,0,0,898,904,449,449,0,0,455,5
Connor Tollison,146881,C,MISSOURI,13,100.0,0,229,75.9,64.8,80.4,0,13,424,100.0,100.0,98.0,5,15,2,903,903,0,0,903,448,448,0,0,455,0
Xavier Delgado,81746,G,MISSOURI,13,100.0,0,229,70.5,67.8,70.6,4,12,423,100.0,100.0,97.9,4,17,1,902,0,901,0,902,448,448,0,0,454,1
Quincy McGee,145453,G,OLE MISS,13,100.0,1,226,48.0,61.9,45.2,0,19,416,100.0,100.0,96.5,8,24,5,900,0,899,0,900,443,443,0,0,457,0
Josh Conerly Jr.,163291,T,OREGON,14,99.8,0,264,68.8,78.8,64.6,2,14,511,99.8,99.6,98.2,8,17,1,899,0,0,887,901,540,542,1,0,359,10
Ajani Cornelius,142968,T,OREGON,14,99.8,1,264,77.9,85.3,73.1,1,10,512,99.6,99.6,98.9,9,11,0,897,0,0,0,899,541,543,0,889,356,8
Jacob Gideon,72705,C,W MICHIGAN,12,100.0,0,347,77.7,89.0,76.8,2,1,461,100.0,100.0,99.5,9,4,1,896,896,0,0,896,488,488,0,0,408,0
Luke Kandra,52487,G,CINCINNATI,12,100.0,1,138,81.5,74.4,82.1,1,12,428,100.0,100.0,97.5,1,17,4,895,6,1,0,895,451,451,888,0,444,0
Addison West,98272,G,W MICHIGAN,12,100.0,1,347,79.4,80.3,83.9,1,3,461,100.0,100.0,99.6,10,4,0,895,0,0,0,895,488,488,895,0,407,0
Logan Osburn,53851,C,MARSHALL,13,100.0,2,214,60.7,78.9,54.2,4,11,499,100.0,100.0,98.1,5,17,2,894,760,41,0,894,526,526,93,0,368,0
Monroe Mills,122977,T,TEXAS TECH,12,100.0,1,315,68.3,79.4,60.3,3,10,476,100.0,100.0,98.2,6,15,2,894,0,0,892,894,500,500,0,0,394,0
Willie Tyler,99413,T,LOUISVILLE,14,99.9,0,210,61.3,69.3,54.5,1,18,452,99.8,99.8,96.3,2,26,7,893,0,0,891,894,476,477,0,0,417,2
Jett Duncan,121886,T,N TEXAS,12,100.0,2,251,53.0,50.9,56.4,5,26,517,100.0,100.0,95.6,6,38,7,893,0,0,0,893,547,547,111,781,346,1
Cameron Wire,82000,T,TULANE,14,100.0,0,319,59.0,66.8,54.6,5,8,425,100.0,100.0,97.8,5,16,3,893,0,0,890,893,443,443,0,0,450,3
Trey Zuhn III,147019,T,TEXAS A&M,13,100.0,0,312,73.7,77.1,70.1,4,17,488,100.0,100.0,97.4,5,23,2,892,0,0,890,892,523,523,0,0,369,2
Eliki Tanuvasa,79663,C,HAWAII,13,100.0,0,180,59.6,70.0,52.8,5,19,606,100.0,100.0,97.7,5,26,2,891,891,0,0,891,636,636,0,0,255,0
Levi Rogers,131781,C,STANFORD,12,100.0,1,300,64.3,75.6,58.9,3,12,520,100.0,100.0,98.4,5,16,1,890,890,0,0,890,564,564,0,0,326,0
Jonah Savaiinaea,158742,T,ARIZONA,13,100.0,0,109,69.1,81.7,61.0,3,11,518,100.0,100.0,98.3,4,16,2,889,0,0,0,889,540,540,195,693,349,0
Josh Atkins,144243,T,HAWAII,13,100.0,3,180,66.5,68.0,68.5,7,19,604,100.0,100.0,96.7,10,33,7,888,0,0,888,888,634,634,0,0,254,0
Barrett Miller,100562,T,CAL,13,100.0,1,130,52.1,47.9,55.2,5,19,456,100.0,100.0,96.7,5,27,3,887,0,0,885,887,491,491,0,0,396,1
Braylen Nelson,146050,T,FRESNO ST,13,100.0,3,169,68.8,69.8,70.2,5,12,556,100.0,100.0,97.9,9,20,3,886,0,0,0,886,581,581,0,885,305,1
Joe Fusile,143914,G,GA TECH,13,100.0,0,176,69.2,70.7,66.8,2,16,427,100.0,100.0,97.7,1,19,1,886,0,884,0,886,448,448,0,0,438,0
Weston Franklin,143913,C,GA TECH,13,100.0,0,176,68.2,71.3,65.4,4,13,426,100.0,100.0,97.8,1,18,1,884,884,0,0,884,447,447,0,0,437,0
Jay Amburgey,98250,T,OHIO,13,100.0,2,259,77.1,80.5,71.8,3,9,423,100.0,100.0,97.9,6,15,3,884,0,2,882,884,446,446,0,0,438,0
Kurt Danneker,77443,G,OHIO,13,100.0,1,259,77.2,80.6,78.6,2,9,422,100.0,100.0,98.5,7,12,1,884,0,882,1,884,445,445,1,0,439,0
Parker Titsworth,97656,C,OHIO,13,100.0,0,259,64.6,70.5,63.2,4,13,423,100.0,100.0,97.5,6,19,2,884,884,0,0,884,446,446,0,0,438,0
Ethan Miner,98068,C,N TEXAS,12,100.0,1,251,82.5,84.1,81.7,0,6,515,100.0,100.0,99.4,4,6,0,884,884,0,0,884,543,543,0,0,341,0
Nick Rosi,77511,T,TOLEDO,14,100.0,0,316,74.9,81.8,68.1,3,9,412,100.0,100.0,98.3,4,13,1,883,0,0,877,883,446,446,0,4,437,1
Dalton Tucker,81717,G,MARSHALL,13,100.0,1,214,67.2,76.1,62.9,1,11,494,100.0,100.0,98.6,8,13,1,881,0,0,0,881,522,522,627,254,359,0
Jalen Rivers,122221,T,MIAMI FL,13,100.0,0,220,74.1,73.5,70.2,6,6,458,100.0,100.0,98.0,1,15,3,878,0,0,878,878,483,483,0,0,395,0
Josh Baker,131560,C,ARIZONA,13,100.0,0,109,63.9,77.1,56.4,2,11,515,100.0,100.0,98.3,1,15,2,878,878,0,0,878,537,537,0,0,341,0
Anez Cooper,162732,G,MIAMI FL,13,100.0,0,220,65.9,78.4,63.1,3,8,458,100.0,100.0,98.6,5,12,1,878,0,0,0,878,483,483,878,0,395,0
Clark Barrington,81598,C,BAYLOR,12,100.0,0,118,76.8,81.9,73.8,2,11,508,100.0,100.0,97.9,4,17,4,877,449,428,0,877,528,528,0,0,349,0
Lokahi Pauole,98548,G,UCF,13,100.0,0,323,56.8,66.8,53.8,3,16,408,100.0,100.0,97.7,4,19,0,877,198,0,0,877,434,434,678,0,443,0
Connor McLaughlin,131771,T,STANFORD,12,100.0,3,300,63.9,58.8,69.4,4,27,511,100.0,100.0,96.6,6,33,2,876,0,0,0,876,555,555,0,876,321,0
Armand Membou,125008,T,MISSOURI,13,100.0,1,229,67.1,75.9,64.4,0,12,415,100.0,100.0,98.1,6,14,2,876,0,0,0,876,439,439,0,857,437,19
Campbell Barrington,147505,T,BAYLOR,12,100.0,0,118,70.5,77.9,65.1,4,14,509,100.0,100.0,97.4,3,22,4,876,0,0,81,876,528,528,426,368,348,0
Chris Adams,145359,T,DOMINION,13,100.0,0,263,56.4,59.9,55.7,1,15,458,100.0,100.0,96.9,7,22,6,875,0,0,621,875,491,491,0,254,384,0
Brady Wilson,121508,C,UAB,12,100.0,0,321,73.0,81.7,68.8,2,8,500,100.0,100.0,98.8,2,11,1,875,875,0,0,875,518,518,0,0,357,0
Victor Stoffel,98528,T,TEMPLE,12,99.9,0,306,72.3,72.4,67.0,9,12,544,99.8,99.8,97.7,0,23,2,875,0,0,0,876,578,579,0,875,297,0
Anthony Belton,143985,T,NC STATE,13,99.9,0,248,65.9,71.5,63.6,0,20,464,99.8,99.8,97.4,8,22,2,874,0,0,865,875,489,490,0,7,385,1
Andrew Raym,122940,C,OKLAHOMA,12,100.0,0,261,63.5,70.3,60.2,3,10,445,100.0,100.0,97.9,2,16,3,874,874,0,0,874,469,469,0,0,405,0
Cole Birmingham,99427,G,OKLA STATE,14,100.0,0,262,53.5,61.6,48.1,3,10,497,100.0,100.0,98.7,2,13,0,874,0,549,189,874,523,523,0,136,351,0
JC Latham,146596,T,ALABAMA,14,100.0,2,103,81.9,81.7,79.6,3,9,429,100.0,100.0,98.1,7,14,2,874,0,0,0,874,443,443,0,874,431,0
Timothy McKay,98249,T,NC STATE,13,99.9,2,248,57.6,66.4,53.8,5,14,464,99.8,99.8,98.0,5,19,0,873,0,7,0,874,489,490,425,441,384,0
Tyler Long,77509,G,TOLEDO,14,100.0,0,316,53.1,64.6,48.0,3,10,409,100.0,100.0,97.7,4,16,3,873,0,0,0,873,443,443,873,0,430,0
Shiyazh Pete,147455,T,NEW MEX ST,15,100.0,0,242,55.7,47.7,56.9,5,23,443,100.0,100.0,96.2,3,31,3,872,0,0,872,872,467,467,0,0,405,0
Connor Scaglione,108785,G,GA TECH,13,100.0,0,176,56.2,60.2,54.1,1,18,419,100.0,100.0,97.7,3,19,0,871,0,0,0,871,440,440,871,0,431,0
Cole Potts,138463,G,JAMES MAD,13,100.0,0,197,63.5,62.6,65.8,4,12,477,100.0,100.0,98.3,7,16,0,870,0,0,0,870,494,494,870,0,376,0
Tanner Morris,102305,C,JAMES MAD,13,100.0,0,197,50.4,48.7,51.5,7,23,477,100.0,100.0,96.9,6,30,0,870,870,0,0,870,494,494,0,0,376,0
Noah Josey,126259,G,VIRGINIA,12,100.0,0,335,63.1,58.8,61.9,5,15,477,100.0,100.0,97.3,0,23,3,870,0,870,0,870,500,500,0,0,370,0
Dennis Wilburn,157314,G,TEXAS TECH,12,100.0,1,315,65.4,70.9,63.5,4,7,458,100.0,100.0,98.4,5,13,2,869,369,0,0,869,477,477,500,0,392,0
Cam'Ron Johnson,101018,G,MISSOURI,13,100.0,0,229,66.6,53.9,73.3,1,14,409,100.0,100.0,97.7,11,17,2,869,0,1,0,869,434,434,867,0,435,0
Brian Stevens,108439,C,VIRGINIA,12,100.0,2,335,76.3,80.0,75.9,0,8,475,100.0,100.0,98.9,7,9,1,869,751,0,0,869,498,498,118,0,371,0
Tanor Bortolini,129915,C,WISCONSIN,12,100.0,1,349,65.9,80.3,61.1,2,8,477,100.0,100.0,98.7,5,11,1,868,868,0,0,868,497,497,0,0,371,0
Tyler Stephens,138468,T,JAMES MAD,13,100.0,0,197,53.4,57.7,52.9,10,22,476,100.0,100.0,96.2,5,34,2,868,0,179,388,868,493,493,0,301,375,0
DJ Campbell,163844,G,TEXAS,14,100.0,0,311,63.5,69.2,62.9,2,8,477,100.0,100.0,97.7,6,16,6,868,0,0,0,868,494,494,866,0,374,0
Garrett DiGiorgio,146395,T,UCLA,13,99.8,0,324,61.9,61.7,68.5,6,26,459,99.6,99.6,95.6,11,36,4,868,0,0,0,870,476,478,0,862,392,6
Santana Saunders,145361,T,DOMINION,13,99.9,0,263,51.8,51.4,50.5,5,23,454,99.8,99.8,94.7,4,38,10,867,0,0,254,868,487,488,0,611,380,0
Sedrick Van Pran-Granger,124042,C,GEORGIA,14,99.9,0,173,77.9,81.5,76.9,0,13,460,100.0,100.0,98.6,5,13,0,867,868,0,0,868,485,485,0,0,382,0
Francis Mauigoa,170088,T,MIAMI FL,13,100.0,0,220,68.1,64.8,70.7,3,15,453,100.0,100.0,96.9,9,23,5,866,0,0,0,866,478,478,0,866,388,0
Wendell Moe Jr.,158736,G,ARIZONA,13,100.0,0,109,68.5,84.1,62.0,2,10,506,100.0,100.0,98.6,2,13,1,864,0,864,0,864,528,528,0,0,336,0
Josh Carlin,72075,G,UCLA,13,100.0,1,324,66.1,80.1,61.5,0,8,462,100.0,100.0,98.7,5,10,2,864,0,0,0,864,478,478,864,0,386,0
Logan Taylor,151098,T,BOSTON COL,13,99.9,0,121,71.5,69.9,67.9,2,15,392,100.0,99.8,97.1,3,20,3,864,0,0,849,865,417,418,0,0,447,15
Eli Russ,122987,C,TROY,13,100.0,0,318,58.9,48.6,62.3,3,6,443,100.0,100.0,98.3,7,12,3,863,791,72,0,863,466,466,0,0,397,0
Sioape Vatikani,158334,G,CAL,12,100.0,0,130,54.6,57.0,52.7,3,10,430,100.0,100.0,98.3,4,14,1,862,0,0,2,862,460,460,860,0,402,0
Christian Mahogany,98261,G,BOSTON COL,12,100.0,1,121,74.9,82.2,74.5,0,7,394,100.0,100.0,99.1,5,7,0,862,0,0,2,862,422,422,826,32,440,2
DJ Glaze,129511,T,MARYLAND,13,100.0,2,215,73.6,83.6,63.3,2,9,519,100.0,100.0,98.4,2,14,3,859,0,0,859,859,545,545,0,0,314,0
David Nwaogwugwu,77392,T,TOLEDO,14,100.0,2,316,53.2,63.8,46.2,2,26,403,100.0,100.0,96.3,5,29,1,859,0,0,0,859,437,437,0,857,422,1
Kaden Moore,123357,C,VA TECH,13,100.0,0,337,62.2,63.8,62.4,2,17,420,100.0,100.0,97.5,6,20,1,857,857,0,0,857,443,443,0,0,414,0
Jacob Gardner,128229,C,COLO STATE,12,100.0,2,144,68.3,78.3,65.8,0,11,523,100.0,100.0,98.9,9,11,0,857,857,0,0,857,552,552,0,0,305,0
Gavin Gerhardt,123561,C,CINCINNATI,12,100.0,0,138,73.4,58.8,79.7,1,13,409,100.0,100.0,97.6,9,17,3,857,856,0,0,857,430,430,0,0,427,1
Walter Rouse,100564,T,OKLAHOMA,13,99.9,1,261,72.0,83.8,66.2,2,4,453,99.8,99.8,99.3,9,6,0,857,0,0,851,858,480,481,0,1,377,6
William Parker,146938,T,UAB,12,100.0,2,321,64.1,67.8,63.0,3,11,491,100.0,100.0,97.8,10,18,4,856,0,0,850,856,509,509,0,0,347,3
Gabe Wallace,77535,T,BUFFALO,12,100.0,0,126,59.8,68.1,54.0,3,19,430,100.0,100.0,97.2,2,23,1,856,0,268,472,856,453,453,0,108,403,0
Dom D'Antonio,98244,G,NWESTERN,13,100.0,0,256,59.7,61.2,56.3,3,20,478,100.0,100.0,96.5,0,28,5,855,0,0,0,855,495,495,854,0,360,0
Earnest Greene III,157074,T,GEORGIA,14,100.0,0,173,65.6,70.1,58.8,5,8,454,100.0,100.0,98.3,0,14,1,855,0,0,846,855,478,478,0,0,377,9
Drew Moss,150351,T,COLO STATE,12,100.0,2,144,74.1,78.2,72.2,2,12,520,100.0,100.0,98.5,9,15,1,854,0,0,0,854,549,549,0,853,305,0
Will McDonald,97835,G,COAST CAR,13,100.0,0,141,65.6,75.9,63.0,4,5,434,100.0,100.0,98.7,4,10,1,854,0,854,0,854,468,468,0,0,386,0
Saveyon Henderson,152603,T,COLO STATE,12,100.0,1,144,42.1,39.2,45.5,1,41,519,100.0,100.0,95.4,5,45,3,853,0,0,853,853,548,548,0,0,305,0
Josh Kreutz,144805,C,ILLINOIS,12,100.0,1,187,62.9,56.0,66.8,0,11,485,100.0,100.0,98.9,6,11,0,853,853,0,0,853,524,524,0,0,329,0
Zovon Lindsay,98233,T,COAST CAR,13,100.0,1,141,65.5,71.2,62.2,2,15,433,100.0,100.0,97.6,7,19,2,853,0,0,0,853,467,467,0,853,386,0
Davion Carter,158004,G,MEMPHIS,12,100.0,0,218,82.6,86.7,81.2,0,7,497,100.0,100.0,99.1,0,8,1,852,0,0,0,852,521,521,852,0,331,0
Seth McLaughlin,123927,C,ALABAMA,14,100.0,0,103,59.2,59.8,62.1,4,7,415,100.0,100.0,98.4,7,12,1,850,850,0,0,850,429,429,0,0,421,0
